HHID,NWEIGHT,REGIONC,DIVISION,SHARELQT,LIVEATSP,KOWNRENT,OCCUPYY,OCCUPYM,ANSWERHH,HOUSEHLD,HHSEX,HHAGE,EMPLOYHH,ANSWER02,KIN02,SEX02,YEARS02,EMPLOY02,ANSWER03,KIN03,SEX03,YEARS03,EMPLOY03,ANSWER04,KIN04,SEX04,YEARS04,EMPLOY04,ANSWER05,KIN05,SEX05,YEARS05,EMPLOY05,ANSWER06,KIN06,SEX06,YEARS06,EMPLOY06,ANSWER07,KIN07,SEX07,YEARS07,EMPLOY07,ANSWER08,KIN08,SEX08,YEARS08,EMPLOY08,ANSWER09,KIN09,SEX09,YEARS09,EMPLOY09,ANSWER10,KIN10,SEX10,YEARS10,EMPLOY10,ANSWER11,KIN11,SEX11,YEARS11,EMPLOY11,ANSWER12,KIN12,SEX12,YEARS12,EMPLOY12,NHSLDMEM,DRIVEMON,GRADHH,MARRIED,ORIGIN,SDESCENT,WAGES,SELFHIRE,SSECURTY,PENSIONS,FSTAMPS,AFDC,UNEMPLOY,SSI,OTHERAID,MONEYPY,INC35PLU,HUPROJ,RENTHELP,DRIVECAR,VEHICLES,AREA1980,FAMSIZE,POOR100,POOR125,HOWPAID
2131,21162,3,7,1,0,2,07,99,1,01,2,28,1,0,41,2,28,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,16,4,1,0,1,0,0,0,0,0,0,0,0,20,9,0,0,1,02,1,1,0,0,4
2132,17419,3,5,0,9,1,03,99,1,01,1,68,0,0,03,1,36,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,04,3,1,0,1,0,1,0,0,0,0,0,0,16,9,9,9,1,01,1,2,0,0,1
2133,8729,4,8,0,9,1,09,04,1,01,1,41,0,0,03,2,18,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,14,1,1,1,1,0,0,0,0,0,0,0,0,15,9,9,9,1,01,2,2,0,0,1
2134,19871,4,8,0,9,1,07,99,1,01,1,32,0,0,02,2,32,1,0,03,2,4,9,0,03,2,0,9,0,03,1,8,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,02,16,1,1,0,1,1,0,0,0,0,0,0,0,20,9,9,9,1,02,2,5,0,0,1
2135,14363,1,1,0,9,1,09,07,1,01,2,24,1,0,02,1,28,0,0,03,1,10,9,0,03,1,1,9,0,03,2,8,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,02,12,1,1,0,0,1,0,0,0,0,0,0,0,22,9,9,9,1,01,2,5,0,0,1
2136,15710,4,9,0,9,2,09,07,1,01,1,25,0,0,21,1,17,0,0,03,1,1,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,00,12,4,2,0,0,0,0,0,1,1,0,0,0,05,9,0,0,0,00,1,3,1,1,3
2137,37462,2,3,0,9,1,11,06,1,01,2,29,1,0,02,1,30,0,0,03,1,5,9,0,03,1,1,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,16,1,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,02,2,4,0,0,1
2138,10772,1,1,0,9,1,04,99,1,01,1,68,0,0,02,2,67,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,14,1,1,0,0,0,1,1,0,0,0,0,0,19,9,9,9,1,02,2,2,0,0,1
2139,19776,3,5,0,9,2,11,08,1,01,2,40,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,16,3,2,0,1,0,0,0,0,0,0,0,0,21,9,0,0,1,01,1,1,0,0,1
2140,16898,2,3,0,9,2,10,09,1,01,2,20,1,0,41,1,20,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,4,1,0,1,0,0,0,0,0,0,0,0,13,9,0,0,1,01,1,1,0,0,1
2141,20929,1,2,0,9,1,07,99,1,01,2,27,1,0,02,1,29,2,0,03,1,11,9,0,03,2,9,9,0,03,2,3,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,02,14,1,1,0,1,0,0,0,0,0,0,0,0,17,9,9,9,1,02,4,5,0,0,1
2142,18980,1,2,0,9,2,10,09,1,01,1,20,0,0,02,2,26,0,0,03,2,2,9,0,03,2,0,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,00,12,1,1,0,0,0,0,1,1,0,0,1,0,01,9,0,0,0,00,2,4,1,1,3
2143,25407,3,5,0,9,2,05,99,1,01,1,42,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,13,4,2,0,1,0,0,0,0,0,1,0,0,21,9,0,0,1,01,2,1,0,0,2
2144,14692,3,6,1,0,2,10,07,1,01,1,34,1,0,03,1,12,9,0,03,1,7,9,0,06,2,62,1,0,06,1,57,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,02,12,3,1,0,1,0,0,0,1,0,0,0,0,22,9,9,9,1,03,4,5,0,0,1
2145,8484,2,4,0,9,1,06,99,1,01,1,74,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,00,13,2,1,0,0,0,1,1,0,0,0,0,0,07,1,9,9,0,00,4,1,0,0,1
2146,14519,4,8,0,9,1,09,08,1,01,2,40,1,0,02,1,32,1,0,03,2,4,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,12,1,1,0,1,1,0,0,0,0,0,0,0,22,9,9,9,1,01,1,3,0,0,1
2147,20929,1,2,0,9,1,06,99,1,01,1,28,2,0,02,2,33,1,0,03,1,7,9,0,03,1,6,9,0,03,1,4,9,0,03,2,2,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,06,02,14,1,1,0,1,1,0,0,0,0,0,0,0,18,9,9,9,1,03,4,6,0,0,1
2148,22749,3,7,0,9,1,11,08,1,01,1,30,0,0,02,2,27,1,0,03,2,4,9,0,03,2,2,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,08,1,5,1,1,0,0,0,1,0,0,0,1,12,1,9,9,1,01,2,4,1,1,1
2149,42588,3,5,0,9,1,10,10,1,01,2,37,1,0,02,1,36,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,18,1,1,0,1,0,0,0,0,0,0,0,0,03,9,9,9,1,02,1,2,1,1,1
2150,16734,1,2,0,9,1,10,07,1,01,1,32,2,0,02,2,33,1,0,03,2,8,9,0,03,1,5,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,16,1,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,02,2,4,0,0,1
2151,22477,2,3,0,9,1,11,09,1,01,1,62,0,0,02,2,65,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,18,1,1,0,0,0,1,1,0,0,0,0,0,24,2,9,9,1,02,2,2,0,0,1
2152,17549,2,3,0,9,1,05,99,0,01,2,42,1,1,02,1,39,0,0,03,1,14,0,0,03,1,18,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,12,1,1,0,1,0,0,0,0,0,0,0,0,20,9,9,9,1,02,4,4,0,0,1
2153,9613,4,8,1,0,1,10,07,1,01,2,47,1,0,02,1,44,1,0,03,1,12,9,0,03,1,14,0,0,03,1,18,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,03,16,1,1,0,1,0,0,0,0,0,0,0,0,22,9,9,9,1,03,4,5,0,0,1
2154,20694,1,2,0,9,2,08,08,1,01,1,30,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,18,4,1,0,1,0,0,0,0,0,0,0,0,22,9,9,9,1,01,2,1,0,0,3
2155,7295,2,4,1,0,2,10,11,1,01,2,38,1,0,02,1,31,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,18,1,1,0,1,0,0,0,0,0,0,0,0,17,9,0,0,0,00,1,2,0,0,2
2156,17477,1,2,0,9,2,11,10,1,01,1,28,2,0,02,2,32,1,0,03,2,4,9,0,03,1,0,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,12,1,1,0,1,0,0,0,0,0,0,0,0,21,9,0,0,1,02,2,4,0,0,1
2157,18440,4,9,0,9,1,05,99,1,01,1,45,1,0,03,2,25,1,0,03,2,20,1,0,03,2,19,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,04,12,3,1,0,1,0,0,0,0,0,0,0,0,23,9,9,9,1,04,2,4,0,0,1
2158,18173,2,3,0,9,1,03,99,1,01,2,66,0,0,02,1,68,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,0,0,1,1,0,0,0,0,0,16,9,9,9,1,01,4,2,0,0,1
2159,11094,3,6,0,9,1,02,99,1,01,1,78,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,14,2,1,0,0,0,1,0,0,0,0,0,0,04,1,9,9,1,01,1,1,1,1,1
2160,9946,2,4,0,9,1,03,99,1,01,2,50,1,0,02,1,53,1,0,03,2,18,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,12,1,1,0,1,0,0,0,0,0,0,0,0,22,9,9,9,1,03,4,3,0,0,1
2161,16330,3,5,0,9,2,11,01,1,01,1,34,0,0,03,2,14,0,0,21,1,25,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,00,09,2,1,0,1,0,1,0,0,0,0,0,0,12,1,0,0,1,01,1,3,0,0,3
2162,9915,4,8,0,9,1,04,99,1,01,1,61,0,0,02,2,59,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,18,1,1,0,1,0,1,0,0,0,1,0,0,23,9,9,9,1,03,1,2,0,0,1
2163,23617,3,7,1,8,2,11,03,1,01,1,33,1,0,02,2,33,1,0,03,2,16,0,0,03,2,16,0,0,03,2,14,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,03,13,1,2,0,1,0,0,0,0,0,0,0,0,23,9,9,9,1,03,1,5,0,0,1
2164,18173,2,3,1,0,2,11,06,0,01,2,25,1,0,41,2,25,1,0,41,1,25,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,16,4,1,0,1,0,0,0,0,0,0,0,0,24,2,9,9,1,01,4,1,0,0,1
2165,35270,3,7,0,9,2,08,02,1,01,1,42,1,0,02,2,43,0,0,03,2,22,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,11,1,2,0,1,0,0,0,0,0,0,0,0,15,9,0,0,1,02,1,3,0,0,1
2166,16610,1,2,0,9,1,09,05,1,01,2,63,2,0,02,1,54,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,11,1,1,0,1,0,0,1,0,0,0,0,0,15,9,9,9,1,01,2,2,0,0,1
2167,7862,1,1,0,9,1,08,11,1,01,1,43,2,0,02,2,53,1,0,03,1,22,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,12,1,1,0,1,0,0,0,0,0,0,0,0,25,9,9,9,1,03,2,3,0,0,1
2168,13174,2,4,0,9,1,07,99,1,01,1,69,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,00,10,2,1,0,0,0,1,0,0,0,0,0,0,04,6,9,9,0,00,4,1,1,1,1
2169,30955,3,5,0,9,2,05,99,1,01,1,72,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,2,1,0,0,0,1,1,0,0,0,0,0,13,1,0,0,1,01,1,1,0,0,1
2170,7549,2,4,0,9,1,05,99,1,01,2,60,1,0,02,1,53,2,0,03,2,19,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,12,1,1,0,1,1,0,0,0,0,0,0,0,24,9,9,9,1,08,2,3,0,0,1
2171,7767,2,4,0,9,1,07,99,1,01,1,53,2,0,02,2,55,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,0,1,0,0,0,0,0,08,1,9,9,1,02,4,2,0,1,1
2172,17839,2,3,0,9,2,10,05,1,01,1,62,0,0,02,2,62,2,0,04,1,22,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,13,1,1,0,1,0,1,1,1,0,0,1,0,07,1,0,0,1,01,2,3,1,1,3
2173,34609,2,3,0,9,1,07,99,1,01,2,66,0,0,02,1,63,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,17,1,1,0,1,0,1,0,0,0,0,0,0,22,9,9,9,1,01,1,2,0,0,1
2174,19831,4,8,0,9,2,11,06,1,01,1,20,2,0,41,2,24,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,14,4,1,0,1,0,0,0,0,0,0,0,0,10,9,0,0,1,02,1,1,0,0,3
2175,15485,2,3,0,9,1,04,99,1,01,2,43,1,0,02,1,43,1,0,03,2,13,9,0,03,1,12,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,12,1,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,03,4,4,0,0,1
2176,37462,2,3,0,9,1,08,11,1,01,2,39,1,0,02,1,39,1,0,03,2,17,2,0,03,1,14,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,03,14,1,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,02,2,4,0,0,1
2177,9581,1,1,0,9,1,02,99,1,01,1,76,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,2,1,0,0,0,1,1,0,0,0,0,0,07,9,9,9,1,01,4,1,0,0,1
2178,8942,4,8,0,9,1,05,99,1,01,2,39,1,0,02,1,37,2,0,03,2,15,2,0,03,1,13,9,0,03,2,10,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,05,02,12,1,1,0,1,1,0,0,0,0,0,0,0,18,9,9,9,1,03,2,5,0,0,1
2179,9613,4,8,0,9,1,07,99,0,01,2,37,1,1,02,1,33,1,0,03,2,6,9,0,03,1,3,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,18,1,1,0,1,1,0,0,0,0,0,0,0,24,9,9,9,1,02,4,4,0,0,1
2180,23836,3,7,1,0,2,11,03,1,01,1,23,1,0,41,2,35,1,0,03,2,5,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,01,12,3,1,0,1,0,0,0,0,0,0,0,0,08,9,0,0,1,01,2,2,0,1,1
2181,16330,3,5,0,9,1,03,99,1,01,1,62,1,0,02,2,79,1,0,04,2,20,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,10,1,2,0,1,1,1,0,0,0,0,0,0,09,9,9,9,1,02,1,3,0,1,1
2182,18508,3,5,0,9,1,04,99,1,01,2,83,2,0,02,1,74,0,0,03,2,56,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,00,12,1,2,0,1,0,1,1,0,0,0,0,0,22,2,9,9,0,00,1,3,0,0,1
2183,18731,2,3,0,9,1,05,99,1,01,2,46,1,0,02,1,46,2,0,03,1,16,2,0,03,2,18,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,04,18,1,1,0,1,1,0,0,0,0,0,0,0,23,9,9,9,1,04,2,4,0,0,1
2184,16532,4,9,0,9,2,07,99,1,01,2,40,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,14,4,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,02,2,1,0,0,1
2185,8416,2,4,0,9,1,01,99,1,01,2,76,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,12,4,1,0,0,0,1,0,0,0,0,0,0,16,9,9,9,1,01,4,1,0,0,1
2186,33065,3,7,0,9,1,10,03,1,01,1,29,0,0,02,2,27,1,0,03,2,4,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,02,12,1,1,0,1,0,0,0,0,0,0,0,0,19,9,9,9,1,02,1,3,0,0,1
2187,9613,4,8,0,9,1,05,99,1,01,1,48,1,0,02,2,51,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,0,0,0,0,0,0,0,21,9,9,9,1,03,4,2,0,0,1
2188,24788,4,8,0,9,2,10,10,1,01,1,24,0,0,03,1,6,9,0,03,1,3,9,0,03,2,1,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,01,11,3,1,0,0,0,0,0,1,1,0,0,0,01,9,0,0,1,01,1,4,1,1,1
2189,8617,1,1,0,9,2,11,06,1,01,1,23,1,0,41,2,31,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,16,4,1,0,1,1,0,0,0,0,0,0,0,25,9,9,9,1,01,2,1,0,0,1
2190,29284,1,2,0,9,1,06,99,1,01,2,38,1,0,02,1,37,2,0,03,1,6,9,0,03,2,5,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,12,1,1,0,1,0,0,0,0,0,0,0,0,23,9,9,9,1,02,2,4,0,0,1
2191,18440,4,9,0,9,1,05,99,0,01,1,71,0,1,02,2,73,2,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,12,1,1,0,1,1,1,1,0,0,0,0,0,24,9,9,9,1,01,2,2,0,0,1
2192,15336,4,9,0,9,2,07,99,1,01,2,38,1,0,41,2,31,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,14,3,1,0,1,0,0,0,0,0,0,0,0,15,1,0,0,1,03,1,1,0,0,1
2193,8248,2,4,0,9,1,05,99,1,01,1,46,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,01,01,15,3,1,0,1,0,0,0,0,0,0,0,0,18,9,9,9,1,01,1,1,0,0,1
2194,21327,3,7,0,9,2,07,99,1,01,2,31,1,0,02,1,25,1,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,16,1,1,0,1,0,0,0,0,0,0,0,0,17,9,0,0,1,02,2,2,0,0,1
2195,12657,3,6,0,9,1,06,99,1,01,2,41,1,0,02,1,40,1,0,03,2,9,9,0,03,2,5,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,04,02,18,1,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,1,02,2,4,0,0,1
2196,8617,1,1,0,9,1,04,99,1,01,2,54,1,0,02,1,52,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,12,1,1,0,1,0,0,1,0,0,0,0,0,23,9,9,9,1,02,2,2,0,0,1
2197,30970,2,3,0,9,1,07,99,1,01,2,50,0,0,02,1,48,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,02,13,1,1,0,1,0,0,0,0,0,0,0,0,23,2,9,9,1,03,4,2,0,0,1
2198,8617,1,1,0,9,1,04,99,1,01,1,79,0,0,02,2,81,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,02,01,09,1,1,0,0,0,1,1,0,0,0,0,0,14,9,9,9,1,01,2,2,0,0,1
2199,14146,3,6,0,9,2,11,03,1,01,1,46,0,0,02,2,50,1,0,03,2,20,0,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,9,99,9,99,9,03,03,12,1,1,0,1,0,0,0,0,0,0,0,0,18,9,0,0,1,02,2,3,0,0,1
