HHID,NWEIGHT,REGIONC,DIVISION,CORDONE,WOODAMT,CORDPLUS,NLPGDELV,KLPGSUPP,NLPGSUPP,NFODELV,NUMFOCO,NUMFOSUP,QUANTFO,BUYKERO,NUMKRDEL,TOTPAYKR,TOTDELKR,NUMKRGAL,TOTKRGAL,TOTKRUSE,GALLONKR,BTUKER,KWH,BTUEL,THERMNG,BTUNG,GALLONFO,BTUFO,THERMLP,BTULP,BTUELAPL,BTUELCOL,BTUELSPH,BTUELWTH,BTUFOAPL,BTUFOSPH,BTUFOWTH,BTUKRAPL,BTUKRSPH,BTUKRWTH,BTULPAPL,BTULPSPH,BTULPWTH,BTUNGAPL,BTUNGCOL,BTUNGSPH,BTUNGWTH
1096,18428,3,7,9,9,999,94,8,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5648,19271,872,87200,999999,9999999,999999,9999999,19271,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5325,9999999,64353,17522
1097,16911,2,3,9,9,999,94,1,9,99,9,9,9,2,9,9999,24,5,9999,9,120,16200,27337,93274,999999,9999999,999999,9999999,999999,9999999,33465,11538,33149,15122,9999999,9999999,9999999,9999999,16200,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1098,11737,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7514,25638,603,60300,999999,9999999,999999,9999999,23105,2533,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2941,9999999,46124,11235
1099,55828,1,2,9,9,999,4,1,9,99,9,9,9,1,1,9999,3,147,9999,9,464,62640,6874,23454,999999,9999999,999999,9999999,43,4314,11602,2301,9999999,9551,9999999,9999999,9999999,9999999,62640,9999999,4314,9999999,9999999,9999999,9999999,9999999,9999999
1100,27441,4,9,9,9,999,2,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8441,28801,999999,9999999,999999,9999999,380,38000,25933,1173,9999999,1695,9999999,9999999,9999999,9999999,9999999,9999999,9999999,27142,10858,9999999,9999999,9999999,9999999
1101,22487,3,5,2,9,20,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8500,29002,999999,9999999,999999,9999999,999999,9999999,15992,9999999,1405,11604,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1102,16776,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,12085,41234,999999,9999999,999999,9999999,999999,9999999,15214,11356,3402,11262,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1103,16602,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8472,28906,979,97900,999999,9999999,999999,9999999,21773,7133,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,67464,30436
1104,8803,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2532,8640,220,21950,999999,9999999,999999,9999999,6254,1392,994,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,16225,5725
1105,15791,4,8,1,3,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,21417,73075,999999,9999999,999999,9999999,999999,9999999,51667,9843,10506,1059,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1106,7872,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,13176,44957,528,52800,999999,9999999,999999,9999999,20827,7685,9999999,16445,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7644,9999999,45156,9999999
1107,8387,1,1,9,9,999,99,9,9,8,1,9,4,9,9,9999,99,999,9999,9,999999,9999999,9892,33752,999999,9999999,687,95280,999999,9999999,22720,9999999,9999999,11032,9999999,95280,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1108,19199,4,9,2,9,15,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,985,3362,999999,9999999,999999,9999999,114,11395,3362,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2508,9999999,8887,9999999,9999999,9999999,9999999
1109,29866,4,9,2,9,40,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4510,15389,695,69474,999999,9999999,999999,9999999,15389,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,44820,24654
1110,10458,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4295,14655,1127,112705,999999,9999999,999999,9999999,14655,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7924,9999999,79347,25434
1111,28074,4,9,9,9,999,0,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1847,6302,454,45400,999999,9999999,999999,9999999,6302,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,10359,9999999,15626,19416
1112,8117,2,3,9,9,999,99,9,9,99,9,9,9,2,9,9999,4,6,9999,9,25,3392,10277,35066,2422,242200,999999,9999999,999999,9999999,31975,9999999,3091,9999999,9999999,9999999,9999999,9999999,3392,9999999,9999999,9999999,9999999,17365,9999999,179730,45105
1113,5532,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8609,29374,872,87200,999999,9999999,999999,9999999,13469,7377,1698,6829,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,87200,9999999
1114,6949,2,4,1,4,999,99,9,9,1,1,9,2,9,9,9999,99,999,9999,9,999999,9999999,10328,35239,999999,9999999,268,36180,999999,9999999,23378,9999999,9999999,11861,9999999,36180,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1115,5397,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6905,23560,836,83600,999999,9999999,999999,9999999,12548,9999999,9999999,11012,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,11106,9999999,72494,9999999
1116,12412,3,6,1,1,999,94,1,9,99,9,9,9,2,9,9999,6,5,9999,9,30,4050,34824,118819,999999,9999999,999999,9999999,999999,9999999,48794,22076,32740,15209,9999999,9999999,9999999,9999999,4050,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1117,27441,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3502,11949,355,35539,999999,9999999,999999,9999999,10554,9999999,1395,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4878,9999999,14768,15892
1118,14037,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5832,19899,747,74700,999999,9999999,999999,9999999,19899,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,39023,35677
1119,18483,2,3,2,9,15,2,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5860,19994,999999,9999999,999999,9999999,1073,107300,15347,4647,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,14883,41084,51333,9999999,9999999,9999999,9999999
1120,18290,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7592,25904,417,41719,999999,9999999,999999,9999999,17381,1378,9999999,7145,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,41719,9999999
1121,13275,3,6,9,9,999,99,9,9,99,9,9,9,2,9,9999,20,1,9999,9,20,2700,11624,39661,999999,9999999,999999,9999999,999999,9999999,24327,9999999,2963,12371,9999999,9999999,9999999,9999999,2700,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1122,8876,2,4,9,9,999,98,8,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,17120,58413,434,43412,999999,9999999,285,28459,45445,12968,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,28459,9999999,9999999,9999999,32264,11148
1123,20205,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6125,20900,999999,9999999,999999,9999999,999999,9999999,8199,9999999,8208,4493,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1124,16742,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7581,25866,1554,155400,999999,9999999,999999,9999999,23823,578,1464,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,93557,61843
1125,9361,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1601,5464,763,76314,999999,9999999,999999,9999999,5464,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4152,9999999,59105,13057
1126,58795,3,5,1,3,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,20272,69168,999999,9999999,999999,9999999,999999,9999999,34434,13447,7382,13905,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1127,13721,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5345,18237,715,71500,999999,9999999,999999,9999999,16860,9999999,1377,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,10211,9999999,21646,39643
1128,21809,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9531,32520,603,60300,999999,9999999,999999,9999999,24091,8429,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5589,9999999,36448,18263
1129,20740,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3913,13351,601,60073,999999,9999999,999999,9999999,11830,1521,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,45630,14443
1130,20309,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2332,7957,243,24301,0,0,999999,9999999,5423,2534,9999999,9999999,9999999,0,0,9999999,9999999,9999999,9999999,9999999,9999999,3772,9999999,20529,9999999
1131,10705,1,1,9,9,999,99,9,9,8,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,4186,14283,250,25000,329,45629,999999,9999999,11956,9999999,2327,9999999,9999999,45629,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5878,9999999,9999999,19122
1132,38070,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2640,9008,604,60358,999999,9999999,999999,9999999,7953,1055,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,41636,18722
1133,27441,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8356,28511,693,69300,999999,9999999,999999,9999999,26000,9999999,2511,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,14938,9999999,30523,23839
1134,18294,4,9,1,4,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4836,16500,473,47300,999999,9999999,999999,9999999,16500,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5517,9999999,18935,22848
1135,27441,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9286,31684,114,11408,999999,9999999,999999,9999999,21313,6596,3775,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,11408
1136,29397,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,15609,53258,999999,9999999,999999,9999999,999999,9999999,17839,12212,15264,7942,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1137,14845,2,4,2,9,10,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,29342,100115,999999,9999999,999999,9999999,999999,9999999,33383,17760,38464,10508,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1138,8600,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7224,24650,1062,106229,999999,9999999,999999,9999999,21111,3539,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,81617,24612
1139,32865,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,896,3057,467,46676,999999,9999999,999999,9999999,3057,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2695,9999999,35224,8757
1140,9960,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6931,23649,1427,142700,999999,9999999,999999,9999999,16590,7059,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9391,9999999,113803,19506
1141,21471,4,9,2,9,40,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5072,17306,999999,9999999,999999,9999999,999999,9999999,10385,9999999,9999999,6921,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1142,7396,2,4,1,3,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,11905,40620,979,97900,999999,9999999,999999,9999999,29331,11289,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,82173,15727
1143,6871,3,6,9,9,999,95,8,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10617,36225,999999,9999999,999999,9999999,196,19605,15049,5073,9999999,16103,9999999,9999999,9999999,9999999,9999999,9999999,9999999,19605,9999999,9999999,9999999,9999999,9999999
1144,8317,2,4,9,9,999,4,1,9,7,1,9,4,9,9,9999,99,999,9999,9,999999,9999999,8701,29688,999999,9999999,796,110397,316,31600,23411,6277,9999999,9999999,9999999,110397,9999999,9999999,9999999,9999999,7823,9999999,23777,9999999,9999999,9999999,9999999
1145,9840,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2677,9134,987,98714,999999,9999999,999999,9999999,9134,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6781,9999999,75732,16201
1146,14037,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2163,7380,449,44900,999999,9999999,999999,9999999,7380,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7321,9999999,13730,23849
1147,22704,1,2,2,9,10,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,22885,78084,999999,9999999,999999,9999999,999999,9999999,35013,9999999,32477,10595,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1148,11124,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10516,35881,999999,9999999,999999,9999999,999999,9999999,15995,9999999,9044,10842,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1149,16869,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7067,24113,1920,192029,999999,9999999,999999,9999999,24113,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,153450,38579
1150,15913,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,16609,56670,999999,9999999,999999,9999999,999999,9999999,20057,9655,17617,9341,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1151,6082,3,6,2,9,50,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,242,826,11,1100,999999,9999999,999999,9999999,525,9999999,9999999,301,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,1100,9999999
1152,17781,3,5,9,9,999,94,1,9,99,9,9,9,2,9,9999,2,3,9999,9,6,810,7521,25662,966,96600,999999,9999999,999999,9999999,15616,10046,9999999,9999999,9999999,9999999,9999999,9999999,810,9999999,9999999,9999999,9999999,7295,9999999,59560,29746
1153,18428,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,14025,47853,845,84500,999999,9999999,999999,9999999,26415,21438,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6823,9999999,55280,22396
1154,10462,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9973,34028,734,73400,999999,9999999,999999,9999999,29185,4843,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6969,9999999,40653,25778
1155,49569,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,17039,58137,999999,9999999,999999,9999999,999999,9999999,15041,1816,30865,10415,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1156,15313,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6761,23069,147,14700,999999,9999999,999999,9999999,18935,9999999,4134,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,14700
1157,15467,1,2,2,9,30,98,8,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,22435,76548,999999,9999999,999999,9999999,999999,9999999,26021,7435,32260,10832,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1158,17151,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7138,24354,530,53024,999999,9999999,999999,9999999,18424,3930,2000,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,12223,9999999,16859,23942
1159,18555,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,14191,48420,999999,9999999,999999,9999999,999999,9999999,16548,12698,11214,7960,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1160,8785,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8767,29913,605,60500,999999,9999999,999999,9999999,16557,5346,1367,6643,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4833,9999999,55667,9999999
1161,6482,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7313,24952,999999,9999999,999999,9999999,999999,9999999,9358,9999999,8849,6745,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1162,6452,1,1,1,2,999,99,9,9,4,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,4188,14289,999999,9999999,848,117609,999999,9999999,14289,9999999,9999999,9999999,9999999,82053,35556,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1163,19728,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,12322,42044,276,27592,999999,9999999,999999,9999999,19599,13502,1186,7757,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,27592,9999999
1164,14219,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,27053,92305,999999,9999999,999999,9999999,999999,9999999,10323,9999999,76191,5791,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1165,13394,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4275,14586,547,54700,999999,9999999,999999,9999999,14586,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8047,9999999,27605,19048
1166,19804,3,5,9,9,999,99,9,9,4,1,9,4,9,9,9999,99,999,9999,9,999999,9999999,6222,21229,999999,9999999,1394,193334,999999,9999999,18260,9999999,2969,9999999,9999999,170201,23133,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1167,22208,2,3,1,3,999,94,8,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6788,23161,1249,124900,999999,9999999,999999,9999999,20919,2242,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,91598,33302
1168,7872,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2245,7660,1111,111100,999999,9999999,999999,9999999,6079,1581,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7931,9999999,72788,30381
1169,8387,1,1,1,1,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,65545,223640,999999,9999999,999999,9999999,999999,9999999,78675,29467,86185,29313,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1170,26441,1,1,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3567,12171,2340,234000,999999,9999999,999999,9999999,12171,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7435,9999999,196346,30219
1171,11378,1,2,9,9,999,99,9,9,99,9,9,9,2,9,700,40,5,9999,9,200,27000,11485,39187,999999,9999999,999999,9999999,999999,9999999,15320,9999999,13005,10862,9999999,9999999,9999999,9999999,27000,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1172,7026,3,5,9,9,999,99,9,9,10,2,4,3,9,9,9999,99,999,9999,9,999999,9999999,19607,66898,999999,9999999,756,104797,999999,9999999,34857,9151,9999999,22890,9999999,104797,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1173,14064,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9395,32054,999999,9999999,999999,9999999,999999,9999999,10018,1813,13941,6282,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1174,4833,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6860,23406,999999,9999999,999999,9999999,999999,9999999,9063,870,9751,3722,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1175,11718,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1339,4567,24,2392,0,0,999999,9999999,4567,9999999,9999999,9999999,9999999,0,0,9999999,9999999,9999999,9999999,9999999,9999999,2392,9999999,9999999,9999999
